# ----------------------------------------
# 1 Master View
# Location
# 20170801-20170831
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Dade City,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dade City,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:59,0,$0.00,0.00%,0.00%
Deerfield Beach,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,1.50,00:00:19,0,$0.00,0.00%,0.00%
Deerfield Beach,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Deerfield Beach,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Deerfield Beach,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:38,0,$0.00,0.00%,0.00%
Destin,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,1.50,00:00:21,0,$0.00,0.00%,0.00%
Destin,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Destin,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Destin,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:21,0,$0.00,0.00%,0.00%
Dunedin,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,2.00,00:01:53,0,$0.00,0.00%,0.00%
Dunedin,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Dunedin,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dunedin,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:01:53,0,$0.00,0.00%,0.00%
Estero,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,3,33.33%,3.67,00:00:44,0,$0.00,0.00%,33.33%
Estero,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Estero,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Estero,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eustis,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,2.00,00:00:41,0,$0.00,0.00%,0.00%
Eustis,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eustis,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eustis,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Walton Beach,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,2.00,00:00:41,0,$0.00,0.00%,0.00%
Fort Walton Beach,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Walton Beach,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Walton Beach,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:22,0,$0.00,0.00%,0.00%
Goldenrod,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,4,0.00%,8.50,00:03:53,0,$0.00,0.00%,25.00%
Goldenrod,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,5.00,00:05:21,0,$0.00,0.00%,0.00%
Goldenrod,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Goldenrod,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,5.00,00:05:21,0,$0.00,0.00%,0.00%
Hallandale Beach,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,3,66.67%,2.00,00:00:30,0,$0.00,0.00%,0.00%
Hallandale Beach,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hallandale Beach,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hallandale Beach,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Immokalee,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,1.50,00:00:18,0,$0.00,0.00%,0.00%
Immokalee,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:36,0,$0.00,0.00%,0.00%
Immokalee,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Immokalee,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:18,0,$0.00,0.00%,0.00%
Jupiter,"Aug 1, 2017 - Aug 31, 2017",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Jupiter,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jupiter,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jupiter,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Mary,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,23.50,00:16:14,0,$0.00,0.00%,100.00%
Lake Mary,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Mary,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Mary,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Worth,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Worth,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Worth,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Worth,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Maitland,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,4,25.00%,9.50,00:12:55,0,$0.00,0.00%,50.00%
Maitland,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,3,0.00%,12.33,00:17:13,0,$0.00,0.00%,66.67%
Maitland,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Maitland,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Middleburg,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,3.00,00:00:58,0,$0.00,0.00%,0.00%
Middleburg,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Middleburg,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Middleburg,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Navarre,"Aug 1, 2017 - Aug 31, 2017",All Users,2,1,2,50.00%,1.50,00:00:22,0,$0.00,0.00%,0.00%
Navarre,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:44,0,$0.00,0.00%,0.00%
Navarre,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Navarre,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
North Fort Myers,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,9.00,00:06:19,0,$0.00,0.00%,50.00%
North Fort Myers,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Fort Myers,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Fort Myers,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Orange Park,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,13.50,00:03:07,0,$0.00,0.00%,50.00%
Orange Park,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Orange Park,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Orange Park,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Palm Harbor,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,3.00,00:00:41,0,$0.00,0.00%,0.00%
Palm Harbor,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Palm Harbor,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Palm Harbor,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:01:05,0,$0.00,0.00%,0.00%
Palmetto,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,1.50,00:01:01,0,$0.00,0.00%,0.00%
Palmetto,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:02:02,0,$0.00,0.00%,0.00%
Palmetto,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Palmetto,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Panama City Beach,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,3,33.33%,3.67,00:01:27,0,$0.00,0.00%,0.00%
Panama City Beach,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,2,2,3,33.33%,3.67,00:01:27,0,$0.00,0.00%,0.00%
Panama City Beach,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Panama City Beach,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,3,33.33%,3.67,00:01:27,0,$0.00,0.00%,0.00%
Port Charlotte,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,4.00,00:02:15,0,$0.00,0.00%,0.00%
Port Charlotte,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Port Charlotte,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Port Charlotte,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:00:57,0,$0.00,0.00%,0.00%
Port Orange,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,4.50,00:02:15,0,$0.00,0.00%,0.00%
Port Orange,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Port Orange,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Port Orange,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,8.00,00:04:29,0,$0.00,0.00%,0.00%
Sebring,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,2.50,00:00:24,0,$0.00,0.00%,0.00%
Sebring,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sebring,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sebring,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,2.50,00:00:24,0,$0.00,0.00%,0.00%
Tarpon Springs,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,38.00,00:20:33,0,$0.00,0.00%,100.00%
Tarpon Springs,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tarpon Springs,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tarpon Springs,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,45.00,00:28:56,0,$0.00,0.00%,100.00%
Winter Park,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,9.50,00:02:19,0,$0.00,0.00%,50.00%
Winter Park,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Park,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Park,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Albany,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,3.00,00:01:10,0,$0.00,0.00%,0.00%
Albany,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Albany,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Albany,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ball Ground,"Aug 1, 2017 - Aug 31, 2017",All Users,2,1,2,0.00%,12.00,00:07:30,0,$0.00,0.00%,50.00%
Ball Ground,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,2,1,2,0.00%,12.00,00:07:30,0,$0.00,0.00%,50.00%
Ball Ground,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ball Ground,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,1,2,0.00%,12.00,00:07:30,0,$0.00,0.00%,50.00%
Blakely,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,5.50,00:00:47,0,$0.00,0.00%,0.00%
Blakely,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Blakely,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Blakely,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carrollton,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Carrollton,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carrollton,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carrollton,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Clarkston,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,2.50,00:00:57,0,$0.00,0.00%,0.00%
Clarkston,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Clarkston,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Clarkston,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Darien,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,2.50,00:00:31,0,$0.00,0.00%,0.00%
Darien,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Darien,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Darien,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fairburn,"Aug 1, 2017 - Aug 31, 2017",All Users,2,1,2,0.00%,11.00,00:02:52,1,$506.00,50.00%,150.00%
Fairburn,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fairburn,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,0,1,0.00%,19.00,00:05:34,1,$506.00,100.00%,300.00%
Fairburn,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Grovetown,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,3,66.67%,1.33,00:00:06,0,$0.00,0.00%,0.00%
Grovetown,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grovetown,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grovetown,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,3,66.67%,1.33,00:00:06,0,$0.00,0.00%,0.00%
Hiawassee,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hiawassee,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hiawassee,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hiawassee,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Jackson,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,2.00,00:00:16,0,$0.00,0.00%,0.00%
Jackson,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jackson,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jackson,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:16,0,$0.00,0.00%,0.00%
Kingsland,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,1.50,00:00:07,0,$0.00,0.00%,0.00%
Kingsland,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kingsland,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kingsland,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:07,0,$0.00,0.00%,0.00%
Milledgeville,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Milledgeville,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Milledgeville,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Milledgeville,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Richmond Hill,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Richmond Hill,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Richmond Hill,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Richmond Hill,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Winder,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,4.00,00:00:51,0,$0.00,0.00%,0.00%
Winder,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winder,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winder,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kahului,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,4.00,00:01:15,0,$0.00,0.00%,0.00%
Kahului,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kahului,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kahului,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kaneohe,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,0.00%,4.50,00:01:01,0,$0.00,0.00%,0.00%
Kaneohe,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kaneohe,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kaneohe,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kapaa,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kapaa,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kapaa,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kapaa,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Koloa,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,2,50.00%,1.50,00:00:16,0,$0.00,0.00%,0.00%
Koloa,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Koloa,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Koloa,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:32,0,$0.00,0.00%,0.00%
Mililani,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,3,66.67%,3.67,00:02:31,0,$0.00,0.00%,0.00%
Mililani,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,2,2,3,66.67%,3.67,00:02:31,0,$0.00,0.00%,0.00%
Mililani,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mililani,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Anita,"Aug 1, 2017 - Aug 31, 2017",All Users,2,2,5,0.00%,8.40,00:08:25,0,$0.00,0.00%,40.00%
Anita,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Anita,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
