# ----------------------------------------
# 1 Master View
# Location
# 20180101-20180131
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
West Long Branch,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Long Branch,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Clovis,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,4.00,00:01:20,0,$0.00,0.00%,0.00%
Clovis,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Clovis,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Clovis,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,4.00,00:01:20,0,$0.00,0.00%,0.00%
Las Cruces,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,7.00,00:01:45,0,$0.00,0.00%,50.00%
Las Cruces,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Las Cruces,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Las Cruces,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:01:16,0,$0.00,0.00%,0.00%
Carson City,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,6,50.00%,3.00,00:01:06,0,$0.00,0.00%,0.00%
Carson City,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carson City,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carson City,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Sparks,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,2.50,00:00:40,0,$0.00,0.00%,0.00%
Sparks,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Sparks,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sparks,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Winnemucca,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,1.50,00:00:04,0,$0.00,0.00%,0.00%
Winnemucca,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Winnemucca,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winnemucca,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bethpage,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bethpage,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bethpage,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bethpage,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bowmansville,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,3.50,00:01:04,0,$0.00,0.00%,0.00%
Bowmansville,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bowmansville,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bowmansville,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Brentwood,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,3.00,00:02:45,0,$0.00,0.00%,0.00%
Brentwood,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Brentwood,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Brentwood,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Centereach,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,2,0.00%,4.00,00:00:30,0,$0.00,0.00%,0.00%
Centereach,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Centereach,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Centereach,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:00:13,0,$0.00,0.00%,0.00%
Commack,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,2.00,00:00:12,0,$0.00,0.00%,0.00%
Commack,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Commack,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Commack,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:12,0,$0.00,0.00%,0.00%
Congers,"Jan 1, 2018 - Jan 31, 2018",All Users,2,0,4,25.00%,9.75,00:09:43,1,$149.00,25.00%,125.00%
Congers,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,0,1,0.00%,2.00,00:00:06,0,$0.00,0.00%,0.00%
Congers,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,0,3,33.33%,12.33,00:12:56,1,$149.00,33.33%,166.67%
Congers,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,0,1,0.00%,2.00,00:00:06,0,$0.00,0.00%,0.00%
Copiague,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Copiague,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Copiague,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Copiague,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Corning,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Corning,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Corning,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Corning,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Delmar,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,4.00,00:00:45,0,$0.00,0.00%,0.00%
Delmar,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Delmar,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Delmar,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
East Greenbush,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,1.50,00:00:12,0,$0.00,0.00%,0.00%
East Greenbush,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
East Greenbush,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
East Greenbush,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ellicottville,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,5.00,00:03:56,0,$0.00,0.00%,50.00%
Ellicottville,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ellicottville,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ellicottville,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Elmira,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,3.00,00:01:44,0,$0.00,0.00%,0.00%
Elmira,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Elmira,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Elmira,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fishers,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,2,50.00%,1.50,00:03:22,0,$0.00,0.00%,0.00%
Fishers,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fishers,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fishers,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Goshen,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Goshen,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Goshen,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Goshen,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hamburg,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hamburg,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hamburg,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hamburg,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hastings-on-Hudson,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,10.50,00:02:31,1,$119.00,50.00%,100.00%
Hastings-on-Hudson,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hastings-on-Hudson,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,1,1,0.00%,13.00,00:03:41,1,$119.00,100.00%,200.00%
Hastings-on-Hudson,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hewlett,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,12.50,00:04:58,0,$0.00,0.00%,50.00%
Hewlett,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hewlett,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hewlett,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,12.50,00:04:58,0,$0.00,0.00%,50.00%
Holley,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,1.50,00:00:47,0,$0.00,0.00%,0.00%
Holley,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Holley,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Holley,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Latham,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,3.00,00:00:44,0,$0.00,0.00%,0.00%
Latham,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Latham,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Latham,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Mahopac,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,4,25.00%,11.75,00:04:00,1,$43.97,25.00%,75.00%
Mahopac,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mahopac,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,1,3,0.00%,15.33,00:05:20,1,$43.97,33.33%,100.00%
Mahopac,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Manhasset,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,11.50,00:02:11,0,$0.00,0.00%,50.00%
Manhasset,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Manhasset,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Manhasset,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,15.00,00:02:32,0,$0.00,0.00%,100.00%
Mechanicville,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,4,0.00%,6.75,00:01:20,0,$0.00,0.00%,25.00%
Mechanicville,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mechanicville,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mechanicville,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,4,0.00%,6.75,00:01:20,0,$0.00,0.00%,25.00%
Miller Place,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,6.00,00:02:45,0,$0.00,0.00%,100.00%
Miller Place,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Miller Place,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Miller Place,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Monroe,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,3,66.67%,1.33,00:00:03,0,$0.00,0.00%,0.00%
Monroe,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Monroe,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Monroe,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,2,50.00%,1.50,00:00:05,0,$0.00,0.00%,0.00%
Moravia,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,4.00,00:00:24,0,$0.00,0.00%,0.00%
Moravia,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Moravia,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Moravia,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
New City,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,2.50,00:00:06,0,$0.00,0.00%,0.00%
New City,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
New City,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New City,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Tonawanda,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
North Tonawanda,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Tonawanda,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Tonawanda,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Norwich,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,1.50,00:00:04,0,$0.00,0.00%,0.00%
Norwich,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Norwich,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Norwich,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:04,0,$0.00,0.00%,0.00%
Oceanside,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,3,0.00%,13.33,00:03:09,2,$198.00,66.67%,166.67%
Oceanside,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Oceanside,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,1,2,0.00%,18.00,00:04:25,2,$198.00,100.00%,250.00%
Oceanside,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Peekskill,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,2,0.00%,11.50,00:04:00,0,$0.00,0.00%,100.00%
Peekskill,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Peekskill,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Peekskill,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Port Jervis,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,8.50,00:01:53,0,$0.00,0.00%,50.00%
Port Jervis,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,14.00,00:03:01,0,$0.00,0.00%,100.00%
Port Jervis,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Port Jervis,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Putnam Valley,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,2,0.00%,4.50,00:01:45,0,$0.00,0.00%,0.00%
Putnam Valley,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Putnam Valley,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Putnam Valley,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,6.00,00:02:02,0,$0.00,0.00%,0.00%
Rockville Centre,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,2,0.00%,8.00,00:05:07,1,$119.00,50.00%,150.00%
Rockville Centre,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rockville Centre,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,0,1,0.00%,14.00,00:10:05,1,$119.00,100.00%,300.00%
Rockville Centre,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rome,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,1.50,00:00:34,0,$0.00,0.00%,0.00%
Rome,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rome,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rome,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ronkonkoma,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,0.00%,8.50,00:02:01,0,$0.00,0.00%,50.00%
Ronkonkoma,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,15.00,00:03:47,0,$0.00,0.00%,100.00%
Ronkonkoma,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ronkonkoma,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,15.00,00:03:47,0,$0.00,0.00%,100.00%
Selden,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,3,33.33%,6.33,00:03:28,0,$0.00,0.00%,33.33%
Selden,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Selden,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Selden,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Valley Cottage,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,3,33.33%,8.67,00:05:03,0,$0.00,0.00%,66.67%
Valley Cottage,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Valley Cottage,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,0,2,0.00%,12.50,00:07:35,0,$0.00,0.00%,100.00%
Valley Cottage,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wappingers Falls,"Jan 1, 2018 - Jan 31, 2018",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Wappingers Falls,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Wappingers Falls,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wappingers Falls,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
West Islip,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,3.00,00:01:06,0,$0.00,0.00%,0.00%
West Islip,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Islip,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Islip,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,5.00,00:02:12,0,$0.00,0.00%,0.00%
Westhampton Beach,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Westhampton Beach,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Westhampton Beach,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Westhampton Beach,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Alliance,"Jan 1, 2018 - Jan 31, 2018",All Users,2,2,2,50.00%,5.00,00:12:21,0,$0.00,0.00%,0.00%
Alliance,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Alliance,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Alliance,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
